date,open,low,high,volume,close,Name
1/2/14,398.8,394.02,399.36,2137800,397.97,AMZN
1/3/14,398.29,396.22,402.71,2210200,396.44,AMZN
1/6/14,395.85,388.42,397,3170600,393.63,AMZN
1/7/14,395.04,394.29,398.47,1916000,398.03,AMZN
1/8/14,398.47,396.04,403,2316500,401.92,AMZN
1/9/14,403.71,398.44,406.89,2103000,401.01,AMZN
1/10/14,402.53,393.8,403.764,2679500,397.66,AMZN
1/13/14,397.98,388.45,399.78,2844900,390.98,AMZN
1/14/14,392.13,391.29,398.63,2340100,397.54,AMZN
1/15/14,398.94,392.534,399.31,2678300,395.87,AMZN
1/16/14,393.68,389.41,399.29,2601200,395.8,AMZN
1/17/14,394.26,393.66,403.49,4505100,399.61,AMZN
1/21/14,403,401.6,407.8,3122100,407.05,AMZN
1/22/14,408,402,408.06,2060500,404.54,AMZN
1/23/14,401,397.79,406.17,3025400,399.87,AMZN
1/24/14,398.16,387.27,400.2,4458400,387.6,AMZN
1/27/14,390.5,380.49,394.1,3936800,386.28,AMZN
1/28/14,387.4,387.12,394.74,2894500,394.43,AMZN
1/29/14,392.16,383.24,392.85,3382300,384.2,AMZN
1/30/14,393.77,387.7,406.25,10473900,403.01,AMZN
1/31/14,371.76,357.76,375.45,16154800,358.69,AMZN
2/3/14,358.98,340.1,360.85,10280800,346.15,AMZN
2/4/14,349.59,344.02,353.9975,4812900,347.95,AMZN
2/5/14,346,337.73,349.37,4435400,346.45,AMZN
2/6/14,347.403,347.403,354.82,3335700,354.59,AMZN
2/7/14,358.98,352.49,361.8,4330500,361.08,AMZN
2/10/14,361.61,359.35,365,3449700,360.87,AMZN
2/11/14,361.842,356.25,363.61,3222100,361.79,AMZN
2/12/14,356.43,346.32,357.75,6587700,349.25,AMZN
2/13/14,347.7,346.5,357.2,4175000,357.2,AMZN
2/14/14,359.34,353.35,359.34,3520200,357.35,AMZN
2/18/14,355.28,349.45,355.73,4998000,353.65,AMZN
2/19/14,352.64,346.1,354.54,4168100,347.38,AMZN
2/20/14,348.8,344.38,350.46,3492800,349.8,AMZN
2/21/14,352.44,346.75,354.141,4210000,346.76,AMZN
2/24/14,345.19,343.29,353,3644700,351.78,AMZN
2/25/14,353,351.58,361.08,3736400,358.32,AMZN
2/26/14,359.86,357.17,364.75,3622100,359.8,AMZN
2/27/14,357.22,355.5,360.59,3104900,360.13,AMZN
2/28/14,360.6,357.084,365.865,3882000,362.1,AMZN
3/3/14,358.735,354.48,360.96,2798300,359.78,AMZN
3/4/14,363.9,362.46,365.68,2704400,363.9,AMZN
3/5/14,364.13,363.9,372.728,3848300,372.37,AMZN
3/6/14,374.05,368.9,375.33,2926600,372.16,AMZN
3/7/14,374.58,369.531,374.99,2279800,372.06,AMZN
3/10/14,372.69,367,372.73,2105800,370.53,AMZN
3/11/14,370.99,367.28,372.8,2246100,368.82,AMZN
3/12/14,366.4,363.61,371.16,2216600,370.64,AMZN
3/13/14,376.62,368.08,383.11,6829000,371.51,AMZN
3/14/14,372.8,371.55,378.568,4402200,373.74,AMZN
3/17/14,375.72,374.88,378.85,2303000,375.04,AMZN
3/18/14,377.32,375,379,2483500,378.77,AMZN
3/19/14,378.77,369.42,379,2646700,373.23,AMZN
3/20/14,370.64,366.22,373,2558500,368.97,AMZN
3/21/14,371,358.4,372.84,5414100,360.62,AMZN
3/24/14,360.09,348.6,361.5,4873500,351.85,AMZN
3/25/14,354.03,348.84,358.97,4445700,354.71,AMZN
3/26/14,357.13,343.4,357.6,4120700,343.41,AMZN
3/27/14,343.15,330.88,343.9999,5766400,338.47,AMZN
3/28/14,340.05,336.08,347,3986800,338.29,AMZN
3/31/14,342.4,334.06,346.29,4297500,336.365,AMZN
4/1/14,338.09,338,344.43,3600100,342.99,AMZN
4/2/14,345.99,340.38,348.295,4475500,341.96,AMZN
4/3/14,341.82,328.46,342.5,6399300,333.62,AMZN
4/4/14,335.15,315.61,335.44,12534600,323,AMZN
4/7/14,320.99,313.13,324.94,7077400,317.76,AMZN
4/8/14,321.88,318.44,328,6577600,327.07,AMZN
4/9/14,328.47,322.5,332.18,5056600,331.805,AMZN
4/10/14,330.6,316.5,331,6126700,317.11,AMZN
4/11/14,314,309.5,316.5,7287500,311.73,AMZN
4/14/14,317.67,311.28,320.48,4293500,315.91,AMZN
4/15/14,316.7,305.5,318.28,5398600,316.08,AMZN
4/16/14,321.17,314.71,324,4284900,323.68,AMZN
4/17/14,319.76,319.76,328.66,4299200,324.91,AMZN
4/21/14,323.97,322.31,331.1499,2999400,330.87,AMZN
4/22/14,332,328.94,337.5,3711600,329.32,AMZN
4/23/14,333.06,323.39,333.13,3604600,324.58,AMZN
4/24/14,329.67,322.95,337.4,9293700,337.15,AMZN
4/25/14,316.25,302.71,316.49,16180200,303.83,AMZN
4/28/14,304,288,304.39,14479800,296.58,AMZN
4/29/14,296.44,290.45,301.84,6509300,300.38,AMZN
4/30/14,298.1,298.1,304.56,4088600,304.13,AMZN
5/1/14,304.13,304,310.48,4328600,307.89,AMZN
5/2/14,310.42,304.31,313.29,3995100,308.01,AMZN
5/5/14,306.37,305,310.23,2519900,310.05,AMZN
5/6/14,309.53,297.04,309.81,4682300,297.38,AMZN
5/7/14,295.56,286.68,296.4,7015200,292.71,AMZN
5/8/14,290.82,287.23,295.8784,3848200,288.32,AMZN
5/9/14,290.57,284.38,293.68,4063000,292.24,AMZN
5/12/14,294.3,294.16,303.34,3729600,302.86,AMZN
5/13/14,302.6,300.75,305.6,3509900,304.64,AMZN
5/14/14,302.5,296.66,304.64,3323300,297.62,AMZN
5/15/14,298.02,290.38,299.2,4295100,295.19,AMZN
5/16/14,292.8,291.55,298.88,3636800,297.7,AMZN
5/19/14,295.76,293.81,299,2284200,296.755,AMZN
5/20/14,297.1,296.75,304.46,4095700,301.19,AMZN
5/21/14,302.21,301.5201,305.96,3408800,305.01,AMZN
5/22/14,305.05,303.01,308.54,2576800,304.91,AMZN
5/23/14,305.46,304.9,312.35,3052900,312.24,AMZN
5/27/14,314.41,307.38,314.6296,4862100,310.82,AMZN
5/28/14,309.5,307.42,313.82,2726000,310.16,AMZN
5/29/14,310.42,310.2,314.87,2365500,313.78,AMZN
5/30/14,314.43,307.57,314.65,4260200,312.55,AMZN
6/2/14,312.59,307,312.6,2203400,308.84,AMZN
6/3/14,305.75,305.07,307.92,2379200,307.19,AMZN
6/4/14,306.85,303.84,309.5,2107100,306.78,AMZN
6/5/14,308.1,306.9,327.94,7796700,323.57,AMZN
6/6/14,325,324.93,330.88,5244000,329.67,AMZN
6/9/14,331.57,325.65,333,3212200,327.5,AMZN
6/10/14,327.65,327.5,335.5,3663400,332.41,AMZN
6/11/14,336,333.8772,340.7199,4436800,335.2,AMZN
6/12/14,335.55,324.66,335.55,4263000,325.91,AMZN
6/13/14,327.05,323.5262,329.298,2764800,326.27,AMZN
6/16/14,324.86,323.52,328.6945,2396100,327.62,AMZN
6/17/14,327.54,325.23,331.34,2904200,325.62,AMZN
6/18/14,328,325,335.75,6401500,334.38,AMZN
6/19/14,335.255,325.98,338.9,5320600,327,AMZN
6/20/14,327.76,320.42,328.22,6054000,324.2,AMZN
6/23/14,323.33,321.41,327.55,2604800,327.24,AMZN
6/24/14,327.54,322.738,329.73,2626600,324.16,AMZN
6/25/14,324.33,321.74,328.15,2327800,327.44,AMZN
6/26/14,328.49,322.13,328.65,2699500,325.69,AMZN
6/27/14,325.88,323.27,326.52,2416200,324.57,AMZN
6/30/14,324.98,322.24,326.98,2671300,324.78,AMZN
7/1/14,325.86,325.1,333.2,3173600,332.39,AMZN
7/2/14,333.2,331.66,336.76,2681300,332.85,AMZN
7/3/14,334.83,333.08,338.3,1944300,337.492,AMZN
7/7/14,337.5,332.52,337.55,2128900,333.55,AMZN
7/8/14,333.1,321.4,333.7397,4271600,323.81,AMZN
7/9/14,324.71,323.15,330.2,3166100,329.97,AMZN
7/10/14,324.34,322.65,329.98,2665000,327.92,AMZN
7/11/14,334.71,334.71,347,8300800,346.2,AMZN
7/14/14,347.03,345.356,355.77,5609900,355.32,AMZN
7/15/14,353.72,349.4,355.59,4170900,354.44,AMZN
7/16/14,355.62,353,359.32,3503600,355.9,AMZN
7/17/14,353.44,351.38,356.96,3636000,352.454,AMZN
7/18/14,354.4,352.08,359.68,3407400,358.66,AMZN
7/21/14,358.1,356.72,361.71,2278400,359.76,AMZN
7/22/14,355.25,355.25,362.93,2888900,360.84,AMZN
7/23/14,359.05,356.62,360.63,2687300,358.14,AMZN
7/24/14,359.98,358.52,364.85,7000000,358.61,AMZN
7/25/14,317.3,314.76,324.87,17846500,324.01,AMZN
7/28/14,324.25,316.5,324.82,5932000,320.41,AMZN
7/29/14,321.98,319.5,322.8999,2883800,320,AMZN
7/30/14,321.45,318.5,322.73,3969000,322.51,AMZN
7/31/14,320.01,311.86,320.6836,5192000,312.99,AMZN
8/1/14,313.69,304.588,315.83,7441500,307.06,AMZN
8/4/14,308.84,308.5,316.18,4200900,313.65,AMZN
8/5/14,313.3,310.06,314.55,2852100,312.32,AMZN
8/6/14,310.83,310.2,315.78,2296900,313.89,AMZN
8/7/14,315.21,309.655,315.8774,2935600,311.45,AMZN
8/8/14,311.94,310.66,317.32,2705900,316.8,AMZN
8/11/14,318.48,316.88,320.38,2468600,318.33,AMZN
8/12/14,318.89,316.95,321.31,1915800,319.32,AMZN
8/13/14,327.6,326.14,331.72,4939100,326.28,AMZN
8/14/14,327.8,326.71,334.09,3420400,333.21,AMZN
8/15/14,334,328.32,335,3896700,333.63,AMZN
8/18/14,335.48,333.77,337.8,2485400,334.53,AMZN
8/19/14,334.87,333.01,335.81,1713800,335.13,AMZN
8/20/14,334.68,334.022,337.16,1810500,335.78,AMZN
8/21/14,336.48,332.23,336.582,1971100,332.91,AMZN
8/22/14,332.99,330.8,334.08,2211200,331.59,AMZN
8/25/14,333.21,332.71,336.77,1957700,334.02,AMZN
8/26/14,337,334.55,344.36,3638200,341.83,AMZN
8/27/14,342.09,341.34,346.67,2961600,343.18,AMZN
8/28/14,340,338.8,341.79,2252700,340.02,AMZN
8/29/14,341.76,337.68,341.8199,1939500,339.04,AMZN
9/2/14,339.98,337.1587,342.5,2326000,342.38,AMZN
9/3/14,342.54,337.55,343.27,1993700,339,AMZN
9/4/14,343.69,343.58,349.38,3952200,345.95,AMZN
9/5/14,346.3,342.5,346.827,2107000,346.38,AMZN
9/8/14,344.54,339.04,345.81,2955300,342.34,AMZN
9/9/14,341.61,329.18,341.76,4634000,329.75,AMZN
9/10/14,334.3,328.82,334.98,3797400,331.33,AMZN
9/11/14,329.94,326.39,333.01,2720200,330.52,AMZN
9/12/14,329.56,328.79,332.89,3429300,331.19,AMZN
9/15/14,330.91,319,331.33,4000400,323.89,AMZN
9/16/14,321.07,320.1,329.48,3259900,327.76,AMZN
9/17/14,327.76,321.52,328,4136000,324,AMZN
9/18/14,325.44,323.7105,327.1,2576900,325,AMZN
9/19/14,327.6,325.57,332.7559,6886200,331.32,AMZN
9/22/14,328.49,321.06,329.49,3109700,324.5,AMZN
9/23/14,322.46,321.25,327.6,2352600,323.63,AMZN
9/24/14,324.17,319.56,329.44,2635754,328.21,AMZN
9/25/14,327.99,321.4,328.54,2925241,321.93,AMZN
9/26/14,320.6,317.64,323.5,3639155,323.21,AMZN
9/29/14,320.5,319,323.75,1929589,321.82,AMZN
9/30/14,321.36,318.51,323.43,2639967,322.44,AMZN
10/1/14,322.04,315.55,322.165,3096735,317.46,AMZN
10/2/14,316.92,311.31,318.53,3553944,318.41,AMZN
10/3/14,320.36,319.53,325.16,3037891,322.74,AMZN
10/6/14,323.5,319.6,324.13,2294194,322.2,AMZN
10/7/14,319.43,316.67,322,2365698,316.98,AMZN
10/8/14,316.58,314.14,324.11,3458960,322.7,AMZN
10/9/14,321.49,314.52,322.271,3589464,315.37,AMZN
10/10/14,314.02,311.38,317.77,3684314,311.39,AMZN
10/13/14,309.87,303.47,313.2,4369850,306.45,AMZN
10/14/14,308,305.75,312.24,3385809,308.31,AMZN
10/15/14,304.35,299.102,307.9,5348254,305.97,AMZN
10/16/14,293.83,293.83,306.82,4731866,302.86,AMZN
10/17/14,307.15,302.72,309.2,4409218,303.64,AMZN
10/20/14,302.95,302.02,306.53,3239490,306.21,AMZN
10/21/14,309.9,307.07,315.64,3563351,315.33,AMZN
10/22/14,315.43,312.64,318.98,3130049,312.97,AMZN
10/23/14,313.4,311.4,316.8,9038193,313.18,AMZN
10/24/14,284.4,284,293.81,19805911,287.06,AMZN
10/27/14,285.7,285.02,290.42,5950594,289.97,AMZN
10/28/14,289.76,289.76,298,5576646,295.59,AMZN
10/29/14,299.11,293.0701,299.61,4883259,294.12,AMZN
10/30/14,293.98,292.36,299.74,4055155,299.07,AMZN
10/31/14,305.15,301.5,305.72,4551795,305.46,AMZN
11/3/14,306.24,303.24,308.01,3244150,305.72,AMZN
11/4/14,303.99,300.17,304.25,3427384,302.81,AMZN
11/5/14,303.01,294.16,304,4674492,296.52,AMZN
11/6/14,296.69,292.29,297,3758121,296.64,AMZN
11/7/14,297.82,296.29,299.99,2647352,299.86,AMZN
11/10/14,300,300,305.799,2809056,305.11,AMZN
11/11/14,305.94,303.646,312.38,3807333,312.01,AMZN
11/12/14,310.75,308.79,312.58,2182982,311.51,AMZN
11/13/14,312,311.51,317.89,3686428,316.48,AMZN
11/14/14,317.12,316.401,332.88,8877785,327.82,AMZN
11/17/14,326.44,318.03,328,4784933,323.05,AMZN
11/18/14,323.99,323.25,329.56,3551161,324.93,AMZN
11/19/14,327.25,324.02,328.4,3281614,326.54,AMZN
11/20/14,324,323.33,332.67,3436721,330.54,AMZN
11/21/14,335.42,331.47,338.33,4466587,332.63,AMZN
11/24/14,334.78,333.6,337.39,2754186,335.64,AMZN
11/25/14,335.27,331.28,336.3325,2564989,335.04,AMZN
11/26/14,333.78,331.75,334.65,1985949,333.57,AMZN
11/28/14,336.03,336.03,341.26,3051798,338.64,AMZN
12/1/14,338.12,325.93,340.64,4944861,326,AMZN
12/2/14,327.5,323.25,327.93,2790257,326.31,AMZN
12/3/14,325.73,314.36,326.77,5689904,316.5,AMZN
12/4/14,315.53,313.47,318.59,3296642,316.93,AMZN
12/5/14,316.8,310.84,316.93,3265214,312.63,AMZN
12/8/14,311.57,304.821,316.56,3639180,306.64,AMZN
12/9/14,302.99,301.14,313.639,4049506,312.5,AMZN
12/10/14,312,304.68,313.19,3245890,305.84,AMZN
12/11/14,307.89,306.01,312.64,3272919,307.36,AMZN
12/12/14,303.99,303.01,310.6399,3162322,307.32,AMZN
12/15/14,308.87,302.15,310.86,3841577,306.07,AMZN
12/16/14,304.35,295.01,304.49,6501252,295.06,AMZN
12/17/14,296.37,293.03,299.67,4433505,298.88,AMZN
12/18/14,304.01,293.25,304.5,7738067,297.73,AMZN
12/19/14,296.91,295.52,301.54,8709129,299.9,AMZN
12/22/14,301.94,301.94,307.36,4003827,306.54,AMZN
12/23/14,306.98,303.252,307.49,2718359,306.285,AMZN
12/24/14,306.38,302.875,307,1518107,303.03,AMZN
12/26/14,305,303.81,310.7799,2893801,309.09,AMZN
12/29/14,307.85,306.58,314.27,3009046,312.04,AMZN
12/30/14,309.91,309.34,313.94,2093023,310.3,AMZN
12/31/14,311.55,310.01,312.98,2057766,310.35,AMZN
1/2/15,312.58,306.9601,314.75,2788101,308.52,AMZN
1/5/15,307.01,300.85,308.38,2774231,302.19,AMZN
1/6/15,302.24,292.38,303,3519034,295.29,AMZN
1/7/15,297.5,295.33,301.28,2640349,298.42,AMZN
1/8/15,300.32,296.11,303.14,3088398,300.46,AMZN
1/9/15,301.48,296.68,302.87,2570947,296.93,AMZN
1/12/15,297.56,289.281,298.51,3421392,291.41,AMZN
1/13/15,297.48,293.23,301.4976,4136442,294.74,AMZN
1/14/15,291.93,286.503,295.91,5538666,293.27,AMZN
1/15/15,294,286.815,295.9995,4419196,286.95,AMZN
1/16/15,286.28,285.25,290.79,3478176,290.74,AMZN
1/20/15,292.59,286.39,293.3599,3075081,289.44,AMZN
1/21/15,289.64,287.26,306,10065076,297.25,AMZN
1/22/15,300,300,312.25,5362640,310.32,AMZN
1/23/15,308.08,307.72,316.93,4496419,312.39,AMZN
1/26/15,311.82,307.5201,313,3169665,309.66,AMZN
1/27/15,306.3,302.625,310.243,2920315,306.75,AMZN
1/28/15,309.81,303.8,311.51,3063774,303.91,AMZN
1/29/15,304.73,299.33,312.8,8656567,311.78,AMZN
1/30/15,346.32,340.74,359.5,23856060,354.53,AMZN
2/2/15,350.05,350.01,365,10231914,364.47,AMZN
2/3/15,360.29,360.21,367.817,6212565,363.55,AMZN
2/4/15,358.38,358.23,367.5,4169927,364.75,AMZN
2/5/15,366,365.9,378.8,7247605,373.89,AMZN
2/6/15,374.87,371.01,375.9899,3892382,374.28,AMZN
2/9/15,371,367.2,374.41,2724630,370.56,AMZN
2/10/15,371.19,368.51,374.3,2287232,372.995,AMZN
2/11/15,371.23,371.1,377.1,2786523,375.14,AMZN
2/12/15,375.1,373.15,378.51,2791050,377.17,AMZN
2/13/15,378.41,377.01,383,3475069,381.83,AMZN
2/17/15,377.72,372.67,379.985,3673208,375.43,AMZN
2/18/15,373.78,372.85,376.74,2650610,373.37,AMZN
2/19/15,373.49,373.43,381.88,2953752,378.995,AMZN
2/20/15,378.62,375.84,383.7,3258023,383.66,AMZN
2/23/15,383.44,378,384.54,2176989,380.14,AMZN
2/24/15,378.65,376.16,380.48,1921850,378.59,AMZN
2/25/15,377.27,376.54,387.85,3174495,385.37,AMZN
2/26/15,384.07,383.28,389.37,2687107,384.8,AMZN
2/27/15,384,379.79,385.99,2532309,380.16,AMZN
3/2/15,380.85,379.481,385.9,2139205,385.655,AMZN
3/3/15,383.95,381.601,386.1,1946498,384.61,AMZN
3/4/15,385.71,382.19,387.9,2259141,382.72,AMZN
3/5/15,385.61,383.89,388.4182,2693518,387.83,AMZN
3/6/15,385.52,378.88,387,2627042,380.09,AMZN
3/9/15,378.4,375.28,379.33,2311390,378.56,AMZN
3/10/15,377.45,369.18,377.77,3120972,369.51,AMZN
3/11/15,370.61,366.26,373.35,2495097,366.37,AMZN
3/12/15,368.82,367.52,375.5,2810001,374.24,AMZN
3/13/15,371.52,366.68,373.99,2611658,370.58,AMZN
3/16/15,370.38,366.72,373.94,2354059,373.35,AMZN
3/17/15,371.11,369.64,374.5,2036961,371.92,AMZN
3/18/15,369.97,366.7,375.99,2654135,375.135,AMZN
3/19/15,373.87,372.19,377.11,1915671,373.24,AMZN
3/20/15,376.29,375.92,379.37,3763553,378.49,AMZN
3/23/15,378.07,374.94,381.77,2239343,375.11,AMZN
3/24/15,373.99,372.27,375.24,2228214,374.09,AMZN
3/25/15,375.17,370.285,380.5,3429497,370.96,AMZN
3/26/15,369.59,365.65,371.4,2929962,367.35,AMZN
3/27/15,367.11,366.5734,373.17,2609774,370.56,AMZN
3/30/15,371.87,371.55,376.12,1820933,374.59,AMZN
3/31/15,373.24,371.51,377.7,2506122,372.1,AMZN
4/1/15,372.1,368.34,373.16,2458095,370.255,AMZN
4/2/15,370.5,369,373.28,1875279,372.25,AMZN
4/6/15,370.1,369.36,380.2,3050709,377.04,AMZN
4/7/15,376.15,374.03,379.31,1954902,374.41,AMZN
4/8/15,374.66,374.65,381.58,2636434,381.2,AMZN
4/9/15,380.66,378.795,384.42,2392328,383.54,AMZN
4/10/15,384.31,381.3151,387.12,2573519,382.65,AMZN
4/13/15,383.53,380.14,385.28,1894453,382.36,AMZN
4/14/15,383.51,381.2101,387.81,2583575,385.11,AMZN
4/15/15,384.65,381.64,385.78,1933229,383.45,AMZN
4/16/15,383.69,383.55,387.45,2080418,386.04,AMZN
4/17/15,382.63,374.4,383.56,3839664,375.56,AMZN
4/20/15,378.55,377,391.94,5016148,389.51,AMZN
4/21/15,391.31,386.8,394.6,4643524,391.18,AMZN
4/22/15,391.91,388,394.28,3474724,389.8,AMZN
4/23/15,390.21,386.15,391.88,7979985,389.99,AMZN
4/24/15,439,439,452.65,17176904,445.1,AMZN
4/27/15,443.86,437.41,446.99,5430949,438.56,AMZN
4/28/15,438.51,428.04,439,4140483,429.31,AMZN
4/29/15,426.75,426.03,434.24,3621688,429.37,AMZN
4/30/15,427.11,419.24,431.75,3647877,421.78,AMZN
5/1/15,423.82,416,425.64,3565824,422.87,AMZN
5/4/15,424.8,422.42,429.77,2270448,423.04,AMZN
5/5/15,422.85,421.02,427.51,2856386,421.19,AMZN
5/6/15,421.43,414.55,422.7165,2552474,419.1,AMZN
5/7/15,424.15,422.85,428.5,2766132,426.88,AMZN
5/8/15,430.75,430.174,435.2,2908838,433.69,AMZN
5/11/15,432.51,431.37,439,2393737,432.85,AMZN
5/12/15,431.08,426.71,433.25,1947822,431.02,AMZN
5/13/15,429.98,425.8,433.528,1996328,426.87,AMZN
5/14/15,429.45,427.01,433,1888477,432.28,AMZN
5/15/15,428,424.3,430.3962,4240306,426,AMZN
5/18/15,426,421.46,427.27,2390229,425.24,AMZN
5/19/15,424.87,420.63,428.24,2465240,421.71,AMZN
5/20/15,420.6,418.36,427.1,2196159,423.86,AMZN
5/21/15,428,428,436.9,4121401,431.63,AMZN
5/22/15,431.55,427.61,432.44,2020629,427.63,AMZN
5/26/15,426.2,422,427,2244185,425.47,AMZN
5/27/15,427.45,425.01,431.85,2231088,431.42,AMZN
5/28/15,429.71,425.47,431.35,1912436,426.57,AMZN
5/29/15,427.23,427.23,432.5,3016060,429.23,AMZN
6/1/15,430.4,426.2,433.16,2253264,430.92,AMZN
6/2/15,430.07,426.25,433.23,1669845,430.99,AMZN
6/3/15,434.4,432.75,438.39,2727914,436.59,AMZN
6/4/15,434.4,429.26,436.755,2510761,430.78,AMZN
6/5/15,429.66,426.5,430.8,1907855,426.95,AMZN
6/8/15,425.62,421.425,426.8,2172525,423.5,AMZN
6/9/15,422.96,419.14,427.49,2288663,425.48,AMZN
6/10/15,426.46,425.66,432.2,2172333,430.77,AMZN
6/11/15,432.29,431.47,438.89,2922459,432.97,AMZN
6/12/15,431.25,428.26,432.36,2054385,429.92,AMZN
6/15/15,427.66,422.64,428.05,2050987,423.67,AMZN
