Date,Adj_Close,Adj_Volume
2013-02-21,49.48250707227954,5500.0
2013-02-22,49.88122460450539,700.0
2013-02-25,49.440973996006015,900.0
2013-02-26,49.200082153619555,200.0
2013-02-27,49.4243607654966,200.0
2013-02-28,49.84799814348657,300.0
2013-03-01,49.507426918043656,100.0
2013-03-04,49.507426918043656,0.0
2013-03-05,50.32978182825948,200.0
2013-03-06,50.51252736386299,400.0
2013-03-07,50.46268767233476,200.0
2013-03-08,50.46268767233476,0.0
2013-03-11,50.88632505032473,100.0
2013-03-12,50.88632505032473,0.0
2013-03-13,51.05245735541884,100.0
2013-03-14,51.25181612153177,200.0
2013-03-15,51.374403488137666,0.0
2013-03-18,51.374403488137666,0.0
2013-03-19,51.374403488137666,0.0
2013-03-20,51.43268887297024,1200.0
2013-03-21,51.35775052104265,400.0
2013-03-22,51.316118103305094,900.0
2013-03-25,51.35775052104265,600.0
2013-03-26,51.64085096165799,3800.0
2013-03-27,51.695805753071554,1300.0
2013-03-28,51.948930852915865,3000.0
2013-04-01,51.36607700459015,14600.0
2013-04-02,51.49097425780281,7100.0
2013-04-03,50.791549639811954,400.0
2013-04-04,50.999711728499705,2200.0
2013-04-05,50.941343078831665,3200.0
2013-04-08,51.52428019199285,3600.0
2013-04-09,51.374403488137666,1600.0
2013-04-10,51.374403488137666,0.0
2013-04-11,52.073828106128516,3400.0
2013-04-12,51.90729843517832,2800.0
2013-04-15,50.27530765986633,6300.0
2013-04-16,50.88314095883457,2200.0
2013-04-17,50.22534875858126,2700.0
2013-04-18,50.03383963698853,5900.0
2013-04-19,50.6583259030518,18500.0
2013-04-22,50.79987612335946,7000.0
2013-04-23,51.49097425780281,3100.0
2013-04-24,51.78240118196566,3000.0
2013-04-25,51.86000400862846,4800.0
2013-04-26,51.69080986294305,1500.0
2013-04-29,51.69080986294305,0.0
2013-04-30,52.2237048099837,400.0
2013-05-01,51.60754502746794,4500.0
2013-05-02,51.72403253229761,3100.0
2013-05-03,52.490152283504024,8800.0
2013-05-06,52.456846349313984,14900.0
2013-05-07,53.04794341635173,19600.0
2013-05-08,53.005228555753,5100.0
2013-05-09,52.81488514185692,2200.0
2013-05-10,53.02304723054468,13300.0
2013-05-13,52.959266366570745,3100.0
2013-05-14,53.27459029851496,2300.0
2013-05-15,53.76410426627307,2300.0
2013-05-16,53.5392892104903,1100.0
2013-05-17,54.00557228915087,1900.0
2013-05-20,54.0305517397934,9400.0
2013-05-21,54.138796025911034,900.0
2013-05-22,53.25618876987496,5300.0
2013-05-23,52.94544440388188,2800.0
2013-05-24,53.02304723054468,83800.0
2013-05-28,53.25618876987496,11100.0
2013-05-29,52.598396569621656,10500.0
2013-05-30,52.83819929578995,17700.0
2013-05-31,52.537446710053885,9600.0
2013-06-03,52.648355470906715,4300.0
2013-06-04,52.287818733299524,11500.0
2013-06-05,51.70746283003807,3800.0
2013-06-06,51.54925964263538,800.0
2013-06-07,52.46517283286149,9900.0
2013-06-10,52.565090635431616,9200.0
2013-06-11,52.16541942515113,4100.0
2013-06-12,51.4037127102249,6000.0
2013-06-13,52.41521393157644,1800.0
2013-06-14,52.356928546743866,2600.0
2013-06-17,52.456846349313984,8600.0
2013-06-18,53.13129151666231,13900.0
2013-06-19,52.29864316191129,3800.0
2013-06-20,50.94142634366713,2900.0
2013-06-21,51.26506177148846,5700.0
2013-06-24,50.77881915779324,6700.0
2013-06-25,50.96325601126384,1400.0
2013-06-26,51.474649104977786,1000.0
2013-06-27,52.21675593539678,900.0
2013-06-28,52.29623145225594,4100.0
2013-07-01,52.475219035055815,700.0
2013-07-02,52.38844987899124,800.0
2013-07-03,52.66510515919714,300.0
2013-07-05,53.03397886613835,1300.0
2013-07-08,53.56213894653145,600.0
2013-07-09,54.09197572559246,1600.0
2013-07-10,54.09029902692454,0.0
2013-07-11,54.635226093996785,0.0
2013-07-12,54.97894932091927,500.0
2013-07-15,55.33340341931641,200.0
2013-07-16,55.180153161069015,200.0
2013-07-17,55.316804102504065,1000.0
2013-07-18,55.85083262823486,600.0
2013-07-19,55.90951708161187,800.0
2013-07-22,56.04365297504503,2900.0
2013-07-23,56.11910441510119,500.0
2013-07-24,55.58256084136852,22600.0
2013-07-25,56.01766414569236,700.0
