Date,Adj_Close,Adj_Volume
1983-03-21,8.997534921939195,510800.0
1983-03-22,8.497671870720351,328000.0
1983-03-23,8.717611613256643,427200.0
1983-03-24,8.780094494658998,393200.0
1983-03-25,8.872569159134484,210400.0
1983-03-28,8.685120514927418,494800.0
1983-03-29,8.435188989317995,778000.0
1983-03-30,8.747603396329772,417200.0
1983-03-31,8.37270610791564,642400.0
1983-04-04,8.280231443440154,772000.0
1983-04-05,8.155265680635443,603600.0
1983-04-06,7.872843056696795,1021200.0
1983-04-07,7.935325938099151,885600.0
1983-04-08,8.155265680635443,499200.0
1983-04-11,8.405197206244866,713600.0
1983-04-12,8.435188989317995,716000.0
1983-04-13,8.967543138866064,1886000.0
1983-04-14,9.434915091755684,1116800.0
1983-04-15,9.404923308682553,783600.0
1983-04-18,9.247466447548618,762800.0
1983-04-19,9.092508901670776,350400.0
1983-04-20,9.62236373596275,992000.0
1983-04-21,9.46740619008491,512000.0
1983-04-22,9.247466447548618,367600.0
1983-04-25,8.872569159134484,664400.0
1983-04-26,9.434915091755684,3200.0
1983-04-27,9.372432210353328,364000.0
1983-04-28,9.309949328950973,266800.0
1983-04-29,9.497397973158039,217200.0
1983-05-02,9.372432210353328,541200.0
1983-05-03,9.842303478499042,496000.0
1983-05-04,10.467132292522598,980400.0
1983-05-05,10.966995343741441,1366400.0
1983-05-06,11.466858394960285,775600.0
1983-05-09,11.30940153382635,804800.0
1983-05-10,11.434367296631061,870800.0
1983-05-11,11.279409750753219,370800.0
1983-05-12,10.966995343741441,385200.0
1983-05-13,11.529341276362642,390400.0
1983-05-16,11.30940153382635,588000.0
1983-05-17,11.30940153382635,324400.0
1983-05-18,11.341892632155576,433200.0
1983-05-19,11.184435771021638,392800.0
1983-05-20,11.746781703642839,617200.0
1983-05-23,11.96672144617913,452000.0
1983-05-24,12.591550260202686,967200.0
1983-05-25,13.09141331142153,1001200.0
1983-05-26,12.496576280471103,944400.0
1983-05-27,12.404101615995618,317200.0
1983-05-31,12.121678992056971,523600.0
1983-06-01,12.621542043275815,830800.0
1983-06-02,13.09141331142153,608000.0
1983-06-03,13.403827718433307,537200.0
1983-06-06,13.621268145713504,552000.0
1983-06-07,13.216379074226241,438800.0
1983-06-08,13.183887975897015,452800.0
1983-06-09,13.09141331142153,252800.0
1983-06-10,13.058922213092304,76800.0
1983-06-13,12.903964667214463,209200.0
1983-06-14,12.65403314160504,204000.0
1983-06-15,13.058922213092304,304800.0
1983-06-16,13.653759244042728,292400.0
1983-06-17,13.653759244042728,109200.0
1983-06-20,13.466310599835662,178800.0
1983-06-21,13.496302382908793,333600.0
1983-06-22,14.653485346480418,1033600.0
1983-06-23,15.808168994795947,1108400.0
1983-06-24,16.058100520405368,683200.0
1983-06-27,16.120583401807725,584800.0
1983-06-28,15.245823062174747,1028400.0
1983-06-29,15.840660093125173,1016800.0
1983-06-30,16.120583401807725,618400.0
1983-07-01,16.150575184880857,177600.0
1983-07-05,15.778177211722817,486000.0
1983-07-06,15.903142974527528,338000.0
1983-07-07,16.058100520405368,284800.0
1983-07-08,15.870651876198302,504000.0
1983-07-11,16.21305806628321,459600.0
1983-07-12,15.903142974527528,347200.0
1983-07-13,15.433271706381813,536400.0
1983-07-14,14.745960010955903,760800.0
1983-07-15,14.433545603944125,417200.0
1983-07-18,14.028656532456862,562800.0
1983-07-19,14.715968227882772,430400.0
1983-07-20,15.74568611339359,392400.0
1983-07-21,16.96285264311148,1458800.0
1983-07-22,16.275540947685567,471200.0
1983-07-25,16.462989591892633,290400.0
1983-07-26,16.557963571624214,506000.0
1983-07-27,15.965625855929883,432000.0
1983-07-28,14.840933990687484,357200.0
1983-07-29,14.870925773760614,572400.0
1983-08-01,14.995891536565326,740000.0
1983-08-02,14.653485346480418,240000.0
1983-08-03,14.49602848534648,613200.0
1983-08-04,14.183614078334703,332400.0
1983-08-05,14.183614078334703,398000.0
1983-08-08,13.996165434127636,229600.0
1983-08-09,13.371336620104081,1116400.0
1983-08-10,13.403827718433307,683200.0
1983-08-11,13.996165434127636,605600.0
1983-08-12,14.183614078334703,264800.0
1983-08-15,14.278588058066285,402000.0
1983-08-16,13.466310599835662,1088400.0
1983-08-17,13.528793481238019,333200.0
1983-08-18,13.308853738701726,190800.0
1983-08-19,13.683751027115859,409600.0
1983-08-22,12.966447548616818,598000.0
1983-08-23,13.746233908518215,171100.0
1983-08-24,13.496302382908793,580400.0
1983-08-25,13.681251711859765,332200.0
1983-08-26,14.620994248151192,475400.0
1983-08-29,15.370788824979458,617800.0
1983-08-30,15.305806628321008,558600.0
1983-08-31,15.870651876198302,608800.0
1983-09-01,15.43077239112572,453600.0
1983-09-02,15.995617639003013,442200.0
1983-09-06,16.435497124075596,876400.0
1983-09-07,15.995617639003013,587600.0
1983-09-08,15.995617639003013,555200.0
1983-09-09,15.180840865516299,607800.0
1983-09-12,14.620994248151192,669600.0
1983-09-13,14.680977814297453,940600.0
1983-09-14,14.37106272254177,495400.0
1983-09-15,14.870925773760614,684800.0
