Date,Positve,Negative,Neutral,Total
2017-09-09,33.333333333333336,0.0,66.66666666666667,3
2017-09-10,15.909090909090908,4.545454545454546,79.54545454545455,44
2017-09-11,42.05607476635514,4.672897196261682,53.271028037383175,107
2017-09-12,38.46153846153846,5.982905982905983,55.55555555555556,117
2017-09-13,33.92857142857143,5.357142857142857,60.714285714285715,168
2017-09-14,38.62068965517241,4.137931034482759,57.241379310344826,145
2017-09-15,43.05555555555556,4.166666666666667,52.77777777777778,144
2017-09-16,31.16883116883117,6.4935064935064934,62.33766233766234,77
2017-09-17,42.857142857142854,4.285714285714286,52.857142857142854,70
2017-09-18,45.23809523809524,7.142857142857143,47.61904761904762,252
2017-09-19,38.70967741935484,2.5806451612903225,58.70967741935484,155
2017-09-20,32.55813953488372,13.953488372093023,53.48837209302326,129
2017-09-21,33.333333333333336,5.405405405405405,61.26126126126126,111
2017-09-22,35.294117647058826,13.970588235294118,50.73529411764706,136
2017-09-23,11.627906976744185,2.3255813953488373,86.04651162790698,43
2017-09-24,32.83582089552239,4.477611940298507,62.6865671641791,67
2017-09-25,38.23529411764706,7.8431372549019605,53.92156862745098,102
2017-09-26,40.98360655737705,10.655737704918034,48.36065573770492,122
2017-09-27,36.8421052631579,9.649122807017545,53.50877192982456,114
2017-09-28,35.05154639175258,7.216494845360825,57.7319587628866,97
2017-09-29,30.851063829787233,4.25531914893617,64.8936170212766,94
2017-09-30,17.77777777777778,48.888888888888886,33.333333333333336,90
2017-10-01,20.454545454545453,13.636363636363637,65.9090909090909,44
2017-10-02,39.726027397260275,9.58904109589041,50.68493150684932,73
2017-10-03,28.0,10.0,62.0,100
2017-10-04,43.220338983050844,5.084745762711864,51.69491525423729,118
2017-10-05,37.66233766233766,7.792207792207792,54.54545454545455,77
2017-10-06,38.1578947368421,5.2631578947368425,56.578947368421055,76
2017-10-07,12.280701754385966,10.526315789473685,77.19298245614036,57
2017-10-08,15.625,9.375,75.0,32
2017-10-09,31.25,3.75,65.0,80
2017-10-10,32.22222222222222,11.11111111111111,56.666666666666664,90
2017-10-11,43.54838709677419,3.225806451612903,53.225806451612904,62
2017-10-12,33.333333333333336,10.476190476190476,56.19047619047619,105
2017-10-13,28.75,3.75,67.5,80
2017-10-14,15.909090909090908,2.272727272727273,81.81818181818181,44
2017-10-15,24.242424242424242,9.090909090909092,66.66666666666667,33
2017-10-16,45.78313253012048,4.819277108433735,49.397590361445786,83
2017-10-17,39.37007874015748,3.937007874015748,56.69291338582677,127
2017-10-18,36.26373626373626,13.186813186813186,50.54945054945055,91
2017-10-19,28.571428571428573,5.194805194805195,66.23376623376623,77
2017-10-20,44.274809160305345,6.870229007633588,48.85496183206107,131
2017-10-21,34.0,6.0,60.0,50
2017-10-22,30.379746835443036,5.063291139240507,64.55696202531645,79
2017-10-23,35.17060367454068,9.973753280839896,54.85564304461942,381
2017-10-24,25.0,6.382978723404255,68.61702127659575,188
2017-10-25,28.64864864864865,6.486486486486487,64.86486486486487,185
2017-10-26,43.65079365079365,9.523809523809524,46.82539682539682,126
2017-10-27,38.63636363636363,2.272727272727273,59.09090909090909,88
2017-10-28,23.91304347826087,4.3478260869565215,71.73913043478261,46
2017-10-29,35.416666666666664,12.5,52.083333333333336,48
2017-10-30,50.76923076923077,7.6923076923076925,41.53846153846154,130
2017-10-31,22.448979591836736,7.142857142857143,70.40816326530613,98
2017-11-01,45.038167938931295,5.343511450381679,49.61832061068702,131
2017-11-02,34.31372549019608,8.823529411764707,56.86274509803921,102
2017-11-03,29.67032967032967,10.989010989010989,59.34065934065934,91
2017-11-04,33.333333333333336,4.444444444444445,62.22222222222222,45
2017-11-05,33.9622641509434,9.433962264150944,56.60377358490566,53
2017-11-06,34.5679012345679,7.407407407407407,58.02469135802469,81
2017-11-07,34.883720930232556,6.976744186046512,58.13953488372093,86
2017-11-08,32.098765432098766,8.641975308641975,59.25925925925926,81
2017-11-09,35.55555555555556,6.666666666666667,57.77777777777778,90
2017-11-10,37.254901960784316,2.9411764705882355,59.80392156862745,102
2017-11-11,26.984126984126984,9.523809523809524,63.492063492063494,63
2017-11-12,15.09433962264151,7.547169811320755,77.35849056603773,53
2017-11-13,38.58267716535433,4.724409448818897,56.69291338582677,127
2017-11-14,26.737967914438503,27.807486631016044,45.45454545454545,187
2017-11-15,34.45065176908752,9.124767225325884,56.42458100558659,537
2017-11-16,41.995073891625616,6.0344827586206895,51.970443349753694,812
2017-11-17,29.032258064516128,14.838709677419354,56.12903225806452,310
2017-11-18,14.705882352941176,3.676470588235294,81.61764705882354,136
2017-11-19,4.8,4.0,91.2,125
2017-11-20,39.6078431372549,8.627450980392156,51.76470588235294,255
2017-11-21,16.666666666666668,6.410256410256411,76.92307692307692,234
2017-11-22,66.66666666666667,4.166666666666667,29.166666666666668,168
2017-11-23,28.688524590163933,0.819672131147541,70.49180327868852,122
2017-11-24,13.333333333333334,2.6666666666666665,84.0,75
2017-11-25,22.916666666666668,0.0,77.08333333333333,48
2017-11-26,18.6046511627907,9.30232558139535,72.09302325581395,43
2017-11-27,30.508474576271187,11.864406779661017,57.6271186440678,118
2017-11-28,37.7906976744186,5.232558139534884,56.97674418604651,172
2017-11-29,27.692307692307693,8.461538461538462,63.84615384615385,130
2017-11-30,24.545454545454547,10.909090909090908,64.54545454545455,110
2017-12-01,26.73267326732673,9.900990099009901,63.366336633663366,101
2017-12-02,23.076923076923077,16.923076923076923,60.0,65
2017-12-03,26.865671641791046,8.955223880597014,64.17910447761194,67
2017-12-04,32.608695652173914,8.695652173913043,58.69565217391305,138
2017-12-05,25.0,3.409090909090909,71.5909090909091,88
2017-12-06,20.21276595744681,8.51063829787234,71.27659574468085,94
2017-12-07,28.695652173913043,6.086956521739131,65.21739130434783,115
2017-12-08,28.571428571428573,9.523809523809524,61.904761904761905,63
