Date,Positve,Negative,Neutral,Total
2017-09-09,17.857142857142858,7.142857142857143,75.0,28
2017-09-10,32.22222222222222,3.3333333333333335,64.44444444444444,90
2017-09-11,35.416666666666664,4.6875,59.895833333333336,192
2017-09-12,38.188976377952756,7.480314960629921,54.330708661417326,254
2017-09-13,25.625,10.625,63.75,160
2017-09-14,35.08771929824562,9.12280701754386,55.78947368421053,285
2017-09-15,21.73913043478261,3.3816425120772946,74.8792270531401,207
2017-09-16,30.0,1.1111111111111112,68.88888888888889,90
2017-09-17,31.95876288659794,3.0927835051546393,64.94845360824742,97
2017-09-18,30.952380952380953,3.5714285714285716,65.47619047619048,168
2017-09-19,31.25,5.681818181818182,63.06818181818182,176
2017-09-20,34.173669467787114,5.042016806722689,60.78431372549019,357
2017-09-21,25.945945945945947,3.7837837837837838,70.27027027027027,185
2017-09-22,29.45736434108527,6.976744186046512,63.565891472868216,129
2017-09-23,24.074074074074073,1.8518518518518519,74.07407407407408,108
2017-09-24,23.404255319148938,5.319148936170213,71.27659574468085,94
2017-09-25,41.5,10.0,48.5,200
2017-09-26,15.549597855227882,3.2171581769436997,81.23324396782841,373
2017-09-27,19.730941704035875,4.484304932735426,75.7847533632287,223
2017-09-28,25.853658536585368,5.853658536585366,68.29268292682927,205
2017-09-29,23.391812865497077,2.3391812865497075,74.26900584795321,171
2017-09-30,25.925925925925927,1.8518518518518519,72.22222222222223,108
2017-10-01,25.0,1.4705882352941178,73.52941176470588,136
2017-10-02,29.545454545454547,5.0,65.45454545454545,220
2017-10-03,26.50602409638554,9.036144578313253,64.4578313253012,166
2017-10-04,22.426470588235293,3.3088235294117645,74.26470588235294,272
2017-10-05,28.662420382165607,7.643312101910828,63.69426751592356,157
2017-10-06,28.45528455284553,4.878048780487805,66.66666666666667,123
2017-10-07,27.722772277227723,3.9603960396039604,68.31683168316832,101
2017-10-08,17.77777777777778,5.185185185185185,77.03703703703704,135
2017-10-09,17.28395061728395,4.938271604938271,77.77777777777777,162
2017-10-10,35.38812785388128,4.337899543378995,60.273972602739725,438
2017-10-11,35.13513513513514,4.504504504504505,60.36036036036036,222
2017-10-12,24.858757062146893,5.084745762711864,70.05649717514125,177
2017-10-13,25.123152709359605,4.433497536945813,70.44334975369458,203
2017-10-14,10.104529616724738,0.6968641114982579,89.19860627177701,287
2017-10-15,25.757575757575758,1.5151515151515151,72.72727272727273,132
2017-10-16,27.31958762886598,4.123711340206185,68.55670103092784,194
2017-10-17,28.448275862068964,1.7241379310344827,69.82758620689656,232
